clientnum,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_1,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_2,churn_flag
803418783,40,M,4,Graduate,Married,$60K - $80K,Blue,35,5,4,1,9974.0,2185,7789.0,0.852,4680,87,0.673,0.219,0.00013749,0.99986,0
823840458,47,F,1,High School,Married,Unknown,Blue,43,4,2,2,1828.0,1517,311.0,0.661,4542,82,0.577,0.83,0.00010386,0.9999,0
767712558,59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,0.99639,0.00360825,1
714429258,46,M,5,Doctorate,Single,$60K - $80K,Blue,39,4,3,3,11464.0,0,11464.0,1.02,3660,55,1.037,0.0,0.0004519,0.99955,0
717429258,48,F,3,Doctorate,Single,Less than $40K,Blue,39,3,3,4,1644.0,500,1144.0,0.784,2450,45,0.406,0.304,0.99871,0.00128822,1
779224758,47,F,2,Doctorate,Single,Less than $40K,Blue,37,4,3,2,2168.0,1485,683.0,0.546,3828,86,0.72,0.685,0.00026028,0.99974,0
767668908,46,F,3,Graduate,Married,Unknown,Blue,40,3,4,3,13095.0,1836,11259.0,0.432,1552,32,0.185,0.14,0.99737,0.0026282,1
772150983,48,F,3,High School,Unknown,Less than $40K,Blue,37,4,2,1,2363.0,978,1385.0,0.662,2635,40,0.538,0.414,0.98576,0.01424,1
816086508,47,F,2,Unknown,Married,Less than $40K,Blue,42,1,3,3,1438.3,0,1438.3,0.677,4624,73,0.587,0.0,0.00033251,0.99967,0
715129983,46,F,3,Graduate,Divorced,Unknown,Blue,36,1,3,2,3515.0,0,3515.0,0.876,15079,116,0.841,0.0,0.00018665,0.99981,0
789551883,52,F,3,Graduate,Single,$40K - $60K,Blue,45,1,1,2,14803.0,985,13818.0,0.831,14426,87,0.642,0.067,5.7151e-05,0.99994,0
710155983,52,M,1,Unknown,Single,$40K - $60K,Blue,36,3,3,4,4826.0,0,4826.0,0.954,8585,62,1.0,0.0,0.99813,0.00187387,1
711614658,37,F,2,Uneducated,Single,Less than $40K,Blue,30,6,3,3,2258.0,1338,920.0,0.86,2511,55,0.774,0.593,0.00031104,0.99969,0
770740308,49,F,4,Graduate,Unknown,$40K - $60K,Blue,35,3,3,2,2631.0,1699,932.0,0.668,4691,92,0.704,0.646,0.00018864,0.99981,0
789204933,65,M,1,Uneducated,Single,Less than $40K,Blue,55,3,2,4,8963.0,0,8963.0,0.744,4511,76,0.689,0.0,0.00031517,0.99968,0
809540733,52,M,2,High School,Married,$80K - $120K,Blue,47,1,1,1,11358.0,1425,9933.0,0.611,14327,92,0.673,0.125,3.2288e-05,0.99997,0
771190083,36,F,3,Post-Graduate,Single,Less than $40K,Blue,23,6,2,1,2410.0,1705,705.0,0.798,2505,69,0.568,0.707,8.381e-05,0.99992,0
752085108,39,F,2,Graduate,Married,$40K - $60K,Blue,29,3,5,2,4955.0,1157,3798.0,0.896,1824,38,0.727,0.234,0.0002009,0.9998,0
715447008,50,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,2,2999.0,1817,1182.0,0.678,5119,83,0.766,0.606,0.00018665,0.99981,0
772069683,59,M,0,High School,Married,$60K - $80K,Blue,48,3,1,3,3868.0,1384,2484.0,0.631,4716,79,0.549,0.358,7.7279e-05,0.99992,0
813752433,43,F,3,Graduate,Single,Less than $40K,Blue,38,5,2,4,4075.0,1986,2089.0,1.214,2449,27,0.038,0.487,0.99706,0.00294141,1
780730008,51,M,2,College,Single,$120K +,Blue,36,2,2,2,3477.0,752,2725.0,0.703,13627,120,0.739,0.216,0.00011066,0.99989,0
798769458,29,F,1,High School,Single,Less than $40K,Blue,23,3,1,2,3318.0,927,2391.0,0.934,3011,83,0.804,0.279,5.0256e-05,0.99995,0
715210308,40,F,1,High School,Married,Unknown,Blue,31,3,3,4,15970.0,1212,14758.0,0.542,1260,32,0.524,0.076,0.00047086,0.99953,0
709429533,49,F,5,Graduate,Divorced,Unknown,Blue,35,6,3,4,2561.0,0,2561.0,1.021,2047,41,0.864,0.0,0.00053272,0.99947,0
721378008,31,M,0,Uneducated,Divorced,$40K - $60K,Blue,21,6,2,2,2621.0,1461,1160.0,0.775,2718,71,0.775,0.557,0.00010043,0.9999,0
709327383,45,F,2,Graduate,Married,Unknown,Blue,37,6,1,2,14470.0,1157,13313.0,0.966,1207,21,0.909,0.08,5.5077e-05,0.99994,0
714505683,51,M,4,Uneducated,Divorced,$80K - $120K,Blue,38,5,3,2,34516.0,0,34516.0,0.506,3250,63,0.658,0.0,0.00019396,0.99981,0
720537633,44,F,3,Doctorate,Married,Less than $40K,Blue,36,2,3,1,3047.0,2139,908.0,0.842,4961,85,0.635,0.702,0.00016289,0.99984,0
718872858,43,F,2,High School,Married,Less than $40K,Blue,36,5,1,3,3761.0,2121,1640.0,0.694,4476,79,0.927,0.564,9.0056e-05,0.99991,0
786097158,48,M,2,High School,Married,$40K - $60K,Blue,42,2,3,2,8786.0,1559,7227.0,0.909,8575,92,0.736,0.177,0.00017486,0.99983,0
772430733,42,M,2,Graduate,Married,$120K +,Blue,32,1,1,1,34516.0,1440,33076.0,0.676,7168,88,0.571,0.042,3.3214e-05,0.99997,0
772353408,43,F,5,Unknown,Single,$40K - $60K,Blue,33,4,3,4,5330.0,1161,4169.0,0.558,1441,43,0.387,0.218,0.00058553,0.99941,0
758426583,51,F,2,Post-Graduate,Married,Less than $40K,Blue,44,3,3,4,1438.3,1031,407.3,0.582,3308,72,0.674,0.717,0.00060712,0.99939,0
719604858,45,F,3,Unknown,Married,Less than $40K,Blue,31,4,3,3,5941.0,0,5941.0,0.522,2196,37,0.233,0.0,0.99711,0.00288892,1
779302233,40,F,4,Graduate,Single,Less than $40K,Blue,22,4,2,3,1438.3,0,1438.3,0.695,2502,45,0.452,0.0,0.99504,0.00495524,1
712014708,48,M,4,Graduate,Married,Less than $40K,Blue,36,4,1,2,2912.0,1501,1411.0,0.825,4518,90,0.875,0.515,5.7762e-05,0.99994,0
720340383,45,F,2,Graduate,Married,Less than $40K,Blue,25,4,2,2,3518.0,2035,1483.0,0.567,4034,82,0.673,0.578,0.00011382,0.99989,0
718478883,55,F,2,College,Single,Less than $40K,Blue,36,4,1,3,3123.0,0,3123.0,0.513,4424,81,0.723,0.0,9.0064e-05,0.99991,0
780276258,53,M,2,High School,Married,$120K +,Blue,39,3,2,3,13091.0,985,12106.0,0.322,1452,37,0.276,0.075,0.0001861,0.99981,0
823629333,42,M,4,Uneducated,Married,$40K - $60K,Blue,38,1,4,1,2444.0,0,2444.0,0.788,4220,50,1.174,0.0,0.00014137,0.99986,0
711502908,44,M,3,Graduate,Single,$60K - $80K,Blue,39,6,2,2,7532.0,0,7532.0,0.476,3550,68,0.619,0.0,0.00011811,0.99988,0
720865383,53,M,3,Graduate,Single,$120K +,Blue,45,4,3,1,3378.0,1852,1526.0,0.483,4437,50,1.0,0.548,0.00011256,0.99989,0
718840833,49,M,3,High School,Single,$40K - $60K,Blue,36,1,3,4,4601.0,0,4601.0,0.962,9610,76,0.689,0.0,0.99808,0.00191647,1
712593933,40,M,3,Doctorate,Married,$40K - $60K,Blue,36,3,3,4,2313.0,0,2313.0,0.673,2249,42,0.312,0.0,0.99871,0.00128822,1
779635533,38,F,3,Graduate,Single,Unknown,Blue,21,5,1,3,2348.0,1028,1320.0,0.469,5125,71,0.578,0.438,9.6126e-05,0.9999,0
789339633,51,M,2,Uneducated,Divorced,$120K +,Blue,41,4,2,3,30560.0,0,30560.0,0.721,3736,55,0.719,0.0,0.00019683,0.9998,0
721498008,44,F,3,Uneducated,Single,Less than $40K,Blue,35,5,2,2,1438.3,0,1438.3,0.978,3966,57,0.781,0.0,0.00012144,0.99988,0
712580958,38,M,1,High School,Single,$120K +,Blue,30,2,1,1,27712.0,2130,25582.0,0.654,7399,91,0.717,0.077,3.0307e-05,0.99997,0
715830558,50,M,2,Uneducated,Unknown,$120K +,Blue,38,6,2,1,34516.0,397,34119.0,0.914,7454,81,0.841,0.012,0.98603,0.01397,1
770764908,39,M,2,Unknown,Married,$60K - $80K,Blue,25,5,2,3,3071.0,2517,554.0,0.583,1765,36,0.565,0.82,0.00021042,0.99979,0
788756133,44,F,3,Unknown,Divorced,Less than $40K,Blue,24,4,1,2,2617.0,1508,1109.0,1.393,4400,60,0.818,0.576,6.282e-05,0.99994,0
816082233,35,M,3,Graduate,Unknown,$60K - $80K,Blue,30,5,1,3,8547.0,1666,6881.0,1.163,1311,33,2.0,0.195,9.6126e-05,0.9999,0
711240108,41,M,2,Graduate,Married,$60K - $80K,Blue,31,3,2,2,13116.0,1225,11891.0,0.735,4800,61,0.605,0.093,0.00011382,0.99989,0
721264533,49,F,3,Unknown,Married,Less than $40K,Blue,36,1,1,3,3767.0,1106,2661.0,0.944,15578,126,0.826,0.294,0.00010566,0.99989,0
712419708,56,F,2,Post-Graduate,Married,Less than $40K,Blue,48,6,1,2,4930.0,2259,2671.0,1.134,2194,53,0.606,0.458,6.4807e-05,0.99994,0
718815108,50,M,2,Unknown,Married,$80K - $120K,Blue,38,3,3,1,6030.0,1315,4715.0,0.623,3420,81,0.841,0.218,0.00011924,0.99988,0
785410158,50,F,3,High School,Married,Less than $40K,Blue,42,4,3,3,2719.0,0,2719.0,0.794,4172,65,0.97,0.0,0.00030516,0.99969,0
711334983,41,F,3,High School,Married,Unknown,Blue,32,1,2,4,26229.0,0,26229.0,0.504,2077,46,0.643,0.0,0.99697,0.00302546,1
794649858,58,F,1,Uneducated,Married,Less than $40K,Blue,39,3,3,3,2210.0,1624,586.0,0.627,1287,37,0.48,0.735,0.00029196,0.99971,0
712822758,52,F,3,Uneducated,Married,Less than $40K,Blue,33,6,3,3,5677.0,1403,4274.0,0.951,2730,58,0.758,0.247,0.00032275,0.99968,0
721511883,40,F,3,Graduate,Single,Less than $40K,Blue,28,6,2,2,1709.0,0,1709.0,0.685,4981,79,0.975,0.0,0.00011811,0.99988,0
789960783,39,F,1,Graduate,Unknown,Less than $40K,Silver,30,1,2,3,10398.0,1630,8768.0,0.755,7702,81,0.688,0.157,0.00016236,0.99984,0
712299858,62,M,1,High School,Married,Less than $40K,Blue,53,5,3,3,2077.0,1571,506.0,1.031,1365,38,1.0,0.756,0.00027604,0.99972,0
826548708,50,M,2,Graduate,Single,$80K - $120K,Blue,46,2,3,2,5965.0,622,5343.0,0.728,4637,91,0.655,0.104,0.00017987,0.99982,0
815504583,48,F,4,Graduate,Single,$40K - $60K,Blue,43,3,2,4,1538.0,0,1538.0,0.684,2275,43,0.483,0.0,0.99709,0.0029104,1
716328558,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,4,5,2,11434.0,0,11434.0,0.84,4520,83,0.844,0.0,0.00020656,0.99979,0
770262183,31,M,0,Uneducated,Single,Less than $40K,Blue,25,5,2,2,5715.0,1741,3974.0,0.816,2324,67,1.03,0.305,0.00010043,0.9999,0
711745233,30,F,0,High School,Single,Unknown,Blue,22,1,2,4,13894.0,0,13894.0,0.845,9351,69,0.533,0.0,0.99634,0.00365621,1
793269933,46,M,3,Graduate,Unknown,$60K - $80K,Silver,40,6,3,2,28829.0,0,28829.0,0.463,4540,78,0.56,0.0,0.00016865,0.99983,0
717565233,51,M,3,Doctorate,Single,$80K - $120K,Blue,38,2,3,2,31346.0,1318,30028.0,0.862,13303,92,0.804,0.042,0.00027008,0.99973,0
719623083,33,F,1,Doctorate,Unknown,Less than $40K,Gold,24,2,3,2,15987.0,1992,13995.0,0.739,8302,81,0.841,0.125,0.00028147,0.99972,0
709616958,38,M,2,High School,Single,$60K - $80K,Silver,30,4,3,4,26556.0,1583,24973.0,0.694,3168,73,0.738,0.06,0.00045327,0.99955,0
803977008,39,M,2,Unknown,Married,$60K - $80K,Blue,34,6,2,4,5219.0,1826,3393.0,1.011,1715,35,1.188,0.35,0.00035894,0.99964,0
789301458,41,F,4,High School,Married,Unknown,Blue,30,5,2,2,9139.0,1620,7519.0,0.773,4675,78,1.108,0.177,0.00011604,0.99988,0
824761458,54,M,2,High School,Married,$80K - $120K,Blue,50,4,2,3,9519.0,1936,7583.0,0.929,2489,62,1.0,0.203,0.0001861,0.99981,0
715257708,38,M,1,High School,Married,$60K - $80K,Blue,32,4,2,1,3657.0,1687,1970.0,1.357,2758,55,0.833,0.461,6.2633e-05,0.99994,0
716556258,50,F,3,Doctorate,Single,Less than $40K,Blue,39,6,1,3,9966.0,0,9966.0,0.966,4401,60,1.069,0.0,0.0001391,0.99986,0
720336708,53,M,3,Doctorate,Married,$40K - $60K,Blue,35,5,3,2,3789.0,1706,2083.0,1.047,1609,42,0.68,0.45,0.00027008,0.99973,0
710081208,52,M,2,College,Single,$120K +,Blue,32,4,3,1,4935.0,0,4935.0,0.713,7886,64,0.882,0.0,0.99061,0.00939,1
716283108,44,F,4,Uneducated,Married,Less than $40K,Blue,36,2,2,3,6769.0,1133,5636.0,0.743,7986,88,0.6,0.167,0.00020643,0.99979,0
714225333,48,F,4,Graduate,Married,Less than $40K,Blue,36,5,1,1,2930.0,773,2157.0,0.661,1545,21,0.909,0.264,3.4833e-05,0.99997,0
710466633,55,F,3,High School,Married,Less than $40K,Blue,44,5,1,1,1438.3,0,1438.3,0.575,4755,76,0.9,0.0,3.3505e-05,0.99997,0
710175783,45,F,3,High School,Single,Unknown,Blue,25,4,2,1,1986.0,1042,944.0,0.593,4303,59,0.788,0.525,6.9242e-05,0.99993,0
712569408,56,F,4,Doctorate,Single,$40K - $60K,Blue,44,4,2,3,3455.0,1385,2070.0,0.773,4925,82,0.745,0.401,0.00029051,0.99971,0
756477333,42,F,4,Uneducated,Married,Less than $40K,Blue,35,4,3,1,1539.0,0,1539.0,0.944,4793,71,0.614,0.0,0.00011697,0.99988,0
820047858,44,F,4,Graduate,Unknown,Less than $40K,Blue,39,1,4,2,3017.0,1868,1149.0,0.722,2096,50,0.471,0.619,0.99563,0.00436631,1
715702758,38,F,4,Graduate,Married,Less than $40K,Blue,36,4,3,3,1860.0,0,1860.0,0.992,1731,29,0.611,0.0,0.00031726,0.99968,0
712763808,38,M,2,Unknown,Single,$60K - $80K,Blue,36,3,3,3,6692.0,2037,4655.0,0.401,1468,36,0.241,0.304,0.00033251,0.99967,0
713426358,28,F,0,College,Married,Unknown,Blue,36,3,2,3,5685.0,0,5685.0,1.334,2395,62,1.0,0.0,0.00015971,0.99984,0
788792583,44,F,3,Unknown,Single,$40K - $60K,Blue,26,4,3,0,7277.0,0,7277.0,0.758,4458,71,0.578,0.0,7.5683e-05,0.99992,0
718708908,58,M,4,Graduate,Married,$60K - $80K,Blue,36,6,2,4,5967.0,2350,3617.0,0.543,1426,29,0.812,0.394,0.00034248,0.99966,0
710116833,59,F,1,High School,Single,$40K - $60K,Blue,36,5,3,3,1665.0,0,1665.0,1.01,2748,40,0.333,0.0,0.99639,0.00360858,1
761818758,43,M,1,Graduate,Single,Unknown,Blue,36,1,1,2,11210.0,1079,10131.0,0.651,7206,86,0.536,0.096,5.1697e-05,0.99995,0
710017758,44,M,4,Graduate,Single,$40K - $60K,Blue,36,5,2,3,11346.0,0,11346.0,0.665,3784,67,0.457,0.0,0.00020077,0.9998,0
718110858,42,M,4,Unknown,Married,$40K - $60K,Blue,36,2,3,5,1606.0,0,1606.0,0.87,2628,41,0.64,0.0,0.99903,0.00097,1
713216883,64,F,0,Unknown,Married,Less than $40K,Blue,55,4,3,4,3500.0,1904,1596.0,1.182,2003,41,0.952,0.544,0.00048673,0.99951,0
764776833,61,M,0,Graduate,Married,$40K - $60K,Blue,54,3,3,2,3077.0,1646,1431.0,0.456,1523,30,0.579,0.535,0.00015435,0.99985,0
715178733,47,F,2,Unknown,Single,Less than $40K,Blue,41,5,3,1,2289.0,1611,678.0,0.648,4817,77,0.75,0.704,0.00011924,0.99988,0
711990933,40,F,2,Graduate,Single,Less than $40K,Blue,29,4,3,2,2295.0,0,2295.0,0.699,3292,62,0.824,0.0,0.00017987,0.99982,0
721043058,58,M,4,Unknown,Married,$60K - $80K,Blue,44,5,1,3,12010.0,2149,9861.0,0.801,1700,35,1.5,0.179,0.00010679,0.99989,0
719680908,47,F,0,College,Married,Less than $40K,Blue,27,3,1,3,1776.0,691,1085.0,0.878,4878,84,0.826,0.389,7.7286e-05,0.99992,0
711799458,41,M,4,Graduate,Single,$40K - $60K,Blue,36,3,1,1,6507.0,1452,5055.0,0.802,4544,89,0.854,0.223,3.4833e-05,0.99997,0
794965233,51,F,1,Graduate,Married,Less than $40K,Silver,45,6,3,3,13199.0,781,12418.0,0.411,1927,44,0.63,0.059,0.99612,0.0038814,1
815078433,42,F,4,Unknown,Married,Less than $40K,Blue,37,2,1,3,6551.0,1718,4833.0,1.207,13363,99,0.623,0.262,0.00010679,0.99989,0
772449858,51,M,3,Graduate,Divorced,$40K - $60K,Blue,41,5,3,4,7570.0,1388,6182.0,0.909,3849,70,0.591,0.183,0.00053543,0.99946,0
794740458,45,F,3,Graduate,Married,Less than $40K,Silver,39,1,2,3,10186.0,1608,8578.0,0.712,14023,106,0.767,0.158,0.00017949,0.99982,0
780605508,53,M,1,Unknown,Married,$40K - $60K,Blue,41,5,1,3,2885.0,1433,1452.0,1.017,1170,23,0.769,0.497,9.5577e-05,0.9999,0
718060983,49,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,2,3423.0,2186,1237.0,0.671,14037,120,0.875,0.639,0.00016883,0.99983,0
787231233,34,M,5,Post-Graduate,Single,$80K - $120K,Silver,28,3,3,2,34516.0,1731,32785.0,0.605,2421,63,0.575,0.05,0.00019743,0.9998,0
709770408,51,M,2,Graduate,Married,$120K +,Silver,36,1,1,2,34516.0,1702,32814.0,0.705,8652,98,0.849,0.049,4.9765e-05,0.99995,0
778447908,51,M,2,College,Married,$80K - $120K,Blue,33,3,1,2,3558.0,0,3558.0,0.57,4136,65,0.912,0.0,5.3547e-05,0.99995,0
716279508,48,M,3,College,Married,$80K - $120K,Blue,41,2,3,3,3430.0,2517,913.0,0.869,2639,46,0.643,0.734,0.99674,0.00326498,1
718093233,55,F,2,Post-Graduate,Married,Less than $40K,Blue,45,3,3,3,2163.0,0,2163.0,0.816,1349,47,0.88,0.0,0.00035594,0.99964,0
708174708,38,M,4,Graduate,Married,$40K - $60K,Blue,27,6,2,4,5535.0,1276,4259.0,0.636,1764,38,0.9,0.231,0.00034248,0.99966,0
820271208,46,M,2,Graduate,Divorced,$60K - $80K,Blue,41,2,2,3,7064.0,1234,5830.0,0.955,13791,103,0.585,0.175,0.00019143,0.99981,0
714777858,60,F,2,Unknown,Married,Less than $40K,Blue,36,6,3,2,2343.0,2066,277.0,0.72,4858,69,0.917,0.882,0.00019771,0.9998,0
717958833,46,M,4,Graduate,Married,$60K - $80K,Blue,35,5,1,2,1535.0,700,835.0,2.282,1848,25,1.083,0.456,5.7762e-05,0.99994,0
772457583,47,F,2,Doctorate,Single,Less than $40K,Blue,37,3,0,1,4254.0,1204,3050.0,0.538,5385,93,0.691,0.283,1.7785e-05,0.99998,0
764316708,30,F,1,High School,Single,Less than $40K,Blue,23,3,2,2,3955.0,2352,1603.0,0.779,16423,109,0.758,0.595,0.00010386,0.9999,0
825785508,49,M,3,High School,Single,$120K +,Blue,45,3,2,2,14699.0,1049,13650.0,0.534,4890,64,0.561,0.071,0.00011482,0.99989,0
710712783,52,F,4,Unknown,Married,Less than $40K,Blue,41,3,3,3,2294.0,1787,507.0,0.748,3904,76,0.854,0.779,0.00034872,0.99965,0
809984133,37,M,2,Doctorate,Single,$120K +,Blue,32,3,3,5,32056.0,1887,30169.0,0.831,2730,68,0.7,0.059,0.0012912,0.99871,0
789150633,50,F,3,Graduate,Married,Less than $40K,Blue,38,6,3,2,3026.0,1888,1138.0,0.762,3687,58,0.812,0.624,0.00018665,0.99981,0
713015433,50,F,4,Unknown,Married,Less than $40K,Blue,36,2,4,3,2407.0,1102,1305.0,0.736,4543,71,0.775,0.458,0.00042141,0.99958,0
716341833,53,F,3,College,Married,Less than $40K,Blue,44,6,2,3,4646.0,1730,2916.0,0.683,1774,37,0.85,0.372,0.00019313,0.99981,0
745435533,44,M,2,Unknown,Married,$80K - $120K,Blue,37,6,1,3,2617.0,2517,100.0,0.78,3104,70,0.75,0.962,0.00010183,0.9999,0
716253858,37,M,5,Post-Graduate,Married,$80K - $120K,Blue,26,2,1,2,16730.0,1956,14774.0,0.675,1740,43,0.536,0.117,6.6908e-05,0.99993,0
710874933,41,M,1,Graduate,Married,$80K - $120K,Blue,31,5,3,4,10239.0,2224,8015.0,0.545,2149,40,1.105,0.217,0.00048435,0.99952,0
712854633,49,F,2,Unknown,Single,Unknown,Blue,39,4,1,3,11320.0,0,11320.0,0.669,2845,57,0.727,0.0,0.00010183,0.9999,0
778734108,36,M,3,Uneducated,Married,$60K - $80K,Blue,16,4,5,4,1686.0,1252,434.0,0.575,1758,42,1.1,0.743,0.00061486,0.99939,0
720766908,40,F,2,Uneducated,Single,Less than $40K,Blue,28,2,2,2,3021.0,0,3021.0,0.694,2814,37,0.321,0.0,0.99153,0.00847,1
720988083,45,F,1,Uneducated,Married,Less than $40K,Blue,35,3,3,2,1438.3,1080,358.3,0.802,4425,79,0.717,0.751,0.0001736,0.99983,0
804649833,42,M,3,Post-Graduate,Married,$40K - $60K,Blue,29,3,3,4,2533.0,1126,1407.0,0.788,3436,74,0.574,0.445,0.00062998,0.99937,0
714506583,48,F,4,Graduate,Unknown,Less than $40K,Blue,38,4,3,1,1438.3,0,1438.3,0.647,4601,78,0.625,0.0,0.00011377,0.99989,0
804606033,46,M,4,High School,Unknown,$40K - $60K,Blue,41,6,1,2,8738.0,1172,7566.0,0.65,3121,60,0.395,0.134,5.6153e-05,0.99994,0
779330208,62,F,1,College,Married,Less than $40K,Blue,44,3,2,3,2378.0,1610,768.0,0.448,1807,45,0.607,0.677,0.0001747,0.99983,0
711213108,32,M,1,College,Divorced,$80K - $120K,Blue,36,5,3,4,34516.0,0,34516.0,0.845,2305,60,0.714,0.0,0.00047091,0.99953,0
716174433,65,F,1,College,Married,Less than $40K,Blue,54,3,3,3,2888.0,1134,1754.0,1.479,2489,54,0.742,0.393,0.00027607,0.99972,0
720725058,51,F,1,Graduate,Single,Less than $40K,Blue,37,1,3,4,7176.0,0,7176.0,0.45,1375,33,0.65,0.0,0.99794,0.00205937,1
716974383,41,M,5,Graduate,Single,$80K - $120K,Blue,28,3,2,0,2491.0,1979,512.0,0.629,1911,35,0.75,0.794,4.3347e-05,0.99996,0
779438208,38,F,3,Graduate,Single,Less than $40K,Blue,22,4,3,3,1938.0,1175,763.0,0.85,4606,75,0.875,0.606,0.0003139,0.99969,0
804829533,59,M,0,High School,Single,$60K - $80K,Blue,54,3,6,6,24621.0,471,24150.0,0.85,2864,51,0.759,0.019,0.99903,0.00096743,1
818326083,54,F,3,High School,Married,$40K - $60K,Blue,49,5,1,2,1438.3,886,552.3,0.822,4385,91,0.717,0.616,5.5559e-05,0.99994,0
713923233,46,M,3,High School,Married,$80K - $120K,Blue,36,6,3,3,2790.0,2185,605.0,0.671,3392,86,0.755,0.783,0.00030516,0.99969,0
711473058,44,M,4,Graduate,Divorced,$60K - $80K,Blue,32,6,3,2,11651.0,1368,10283.0,0.563,3870,64,0.561,0.117,0.00018864,0.99981,0
711787383,52,F,2,High School,Single,Less than $40K,Blue,40,3,1,3,1960.0,1428,532.0,0.57,3782,64,0.641,0.729,9.0056e-05,0.99991,0
715750758,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,1,1,9031.0,1535,7496.0,0.69,1602,35,0.591,0.17,3.2055e-05,0.99997,0
714738033,44,F,4,Graduate,Married,Less than $40K,Blue,25,5,3,2,1602.0,1044,558.0,0.781,5428,85,0.635,0.652,0.00018864,0.99981,0
710375283,26,F,0,Uneducated,Single,$40K - $60K,Blue,18,4,3,2,2033.0,1471,562.0,0.672,2236,55,0.41,0.724,0.00015871,0.99984,0
714818058,36,F,4,High School,Married,$40K - $60K,Blue,30,3,3,1,1438.3,0,1438.3,0.71,4591,74,0.644,0.0,0.0001106,0.99989,0
771912408,49,F,2,Graduate,Married,Less than $40K,Blue,38,3,3,1,6674.0,1402,5272.0,0.695,7468,92,0.614,0.21,0.00010848,0.99989,0
718410258,37,M,3,High School,Unknown,$80K - $120K,Blue,28,5,4,4,13441.0,0,13441.0,0.513,4207,80,0.702,0.0,0.00062901,0.99937,0
708905733,45,M,5,Uneducated,Single,$60K - $80K,Blue,32,1,2,1,20633.0,1989,18644.0,0.67,7570,91,0.655,0.096,7.2863e-05,0.99993,0
788779983,58,M,2,Post-Graduate,Married,$80K - $120K,Blue,39,4,2,3,3742.0,2517,1225.0,0.75,16401,121,0.806,0.673,0.00022525,0.99977,0
710671608,39,F,2,Graduate,Divorced,Less than $40K,Blue,31,5,3,4,6798.0,918,5880.0,0.671,3961,69,0.605,0.135,0.000516,0.99948,0
709082808,53,F,2,High School,Married,Less than $40K,Blue,36,2,3,2,2156.0,1198,958.0,0.507,5092,95,0.759,0.556,0.00017486,0.99983,0
711076533,65,M,0,College,Divorced,Less than $40K,Blue,42,5,3,2,9706.0,1968,7738.0,1.022,3435,58,0.706,0.203,0.00015007,0.99985,0
711949683,55,F,2,College,Divorced,$40K - $60K,Blue,36,6,2,3,4410.0,2517,1893.0,0.53,1883,44,0.63,0.571,0.99466,0.00534,1
737982408,33,M,1,College,Single,$80K - $120K,Blue,26,4,3,4,19136.0,1608,17528.0,0.728,2501,55,0.528,0.084,0.00047091,0.99953,0
772346358,52,F,3,Uneducated,Single,Less than $40K,Blue,41,2,1,2,1801.0,0,1801.0,0.516,5047,79,0.756,0.0,5.8763e-05,0.99994,0
720644883,53,F,1,College,Married,Unknown,Blue,40,3,2,1,4941.0,1867,3074.0,0.73,5104,87,0.851,0.378,6.2639e-05,0.99994,0
709224858,53,M,2,Post-Graduate,Married,$80K - $120K,Blue,36,5,1,2,3610.0,1629,1981.0,0.821,1652,40,0.481,0.451,6.4807e-05,0.99994,0
710666583,29,F,1,Uneducated,Single,Less than $40K,Blue,36,3,2,4,2516.0,2312,204.0,0.625,2321,36,0.5,0.919,0.99684,0.0031619,1
717742908,44,M,3,Unknown,Married,$40K - $60K,Blue,36,1,1,1,12967.0,2517,10450.0,0.787,4520,74,0.762,0.194,3.7884e-05,0.99996,0
714789033,54,F,1,Graduate,Married,Less than $40K,Blue,50,3,3,3,3173.0,2517,656.0,0.619,2763,51,0.821,0.793,0.99649,0.00350838,1
714368883,50,F,3,Graduate,Single,Less than $40K,Blue,36,6,5,2,7596.0,1156,6440.0,0.611,4338,73,0.738,0.152,0.00020847,0.99979,0
789528183,39,F,2,Graduate,Married,Unknown,Blue,31,4,2,3,1438.3,997,441.3,1.867,2583,47,0.958,0.693,0.00019143,0.99981,0
715136583,51,M,3,High School,Single,$40K - $60K,Blue,36,4,3,4,5000.0,942,4058.0,0.604,4077,81,0.653,0.188,0.00052052,0.99948,0
716688183,51,F,1,High School,Married,Less than $40K,Blue,43,4,3,3,1665.0,1521,144.0,0.874,2878,45,0.452,0.914,0.99639,0.00360858,1
709783908,52,F,3,Unknown,Married,Less than $40K,Blue,47,6,3,2,2280.0,1170,1110.0,0.603,1924,50,0.667,0.513,0.00020516,0.99979,0
